"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6075","DJCSS-T133: Verify submission with only the mandatory fields filled, leaving all optional fields blank - Otsuka","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Otsuka","mct-form\mct-form-submission.spec.ts","",""
"","19635","DJCSS-T162: User can successfully change their Phone Country within the chat interface","Regression Test Suite","2026-09-16","passed","2026-09-16","Live Chat","live-chat\live-chat.spec.ts","",""
"","5751","DJCSS-T170b: Verify apidocumentation form submits successfully even when Product is left unselected","Regression Test Suite","2026-09-16","passed","2026-09-16","RC Feedback Forms","rc-feedback-forms\rc-feedback-forms.spec.ts","",""
"","6689","Verify a Publication Date beyond the field max is currently accepted on submission","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Form Validation Edge Cases","mct-form\mct-form-submission.spec.ts","",""
"","3653","DJCSS-T170c: Verify apidocumentation form prevents submission when First Name, Last Name, and message are empty","Regression Test Suite","2026-09-16","passed","2026-09-16","RC Feedback Forms","rc-feedback-forms\rc-feedback-forms.spec.ts","",""
"","26817","DJCSS-T83: Verify Acceptance Modal does not reappear for an already-accepted PDF (same year)","Regression Test Suite","2026-09-16","passed","2026-09-16","FAQ Forms","faq\faq-forms.spec.ts","",""
"","9653","DJCSS-T171: Verify form submission for RC DJCSS API Documentation - R&C Legacy Risk & Compliance API","Regression Test Suite","2026-09-16","passed","2026-09-16","RC Feedback Forms","rc-feedback-forms\rc-feedback-forms.spec.ts","",""
"","9027","DJCSS-T170: Verify form submission for RC DJCSS API Documentation - R&C Due Diligence Reports API","Smoke Test Suite","2026-09-16","passed","2026-09-16","RC Feedback Forms","rc-feedback-forms\rc-feedback-forms.spec.ts","",""
"","19544","DJCSS-T56: Verify Source Name field enforces a 160 character limit","Smoke Test Suite","2026-09-16","passed","2026-09-16","Factiva Source Request Form","factiva-source-request-form\factiva-source-request-form.spec.ts","",""
"","6511","DJCSS-T119: Verify submission with only the mandatory fields filled, leaving all optional fields blank - Prosegur","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Prosegur","mct-form\mct-form-submission.spec.ts","",""
"","6074","DJCSS-T111: Verify New MCT Article Submission Form - Analog","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Analog","mct-form\mct-form-submission.spec.ts","",""
"","5967","DJCSS-T131: Verify that the form submits successfully when all fields (Mandatory + Optional) are populated correctly - Otsuka","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Otsuka","mct-form\mct-form-submission.spec.ts","",""
"","5092","DJCSS-T117: Verify that the form submits successfully when all fields (Mandatory + Optional) are populated correctly - Prosegur","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Prosegur","mct-form\mct-form-submission.spec.ts","",""
"","4723","DJCSS-T146: Verify that the form submits successfully when all fields (Mandatory + Optional) are populated correctly - TRS","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > TRS","mct-form\mct-form-submission.spec.ts","",""
"","6403","DJCSS-T138: Verify submission with only the mandatory fields filled, leaving all optional fields blank - Arconic","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Arconic","mct-form\mct-form-submission.spec.ts","",""
"","18243","DJCSS-T98: Verify updated Favicon Logo","Regression Test Suite","2026-09-16","passed","2026-09-16","Logo Updates","logo-updates\logo-updates.spec.ts","",""
"","20101","DJCSS-T57: Verify Dow Jones Risk Journal is listed under the Product section","Smoke Test Suite","2026-09-16","passed","2026-09-16","Risk & Compliance Product Update","risk-compliance-product-update\risk-compliance-product-update.spec.ts","",""
"","14066","DJCSS-T85: Verify updated Top Left Site Logo on DJCSS","Regression Test Suite","2026-09-16","passed","2026-09-16","Recycle","recycle\recycle.spec.ts","",""
"","19292","DJCSS-T168: Portuguese option appears in Preferred Language dropdown","Regression Test Suite","2026-09-16","passed","2026-09-16","Live Chat","live-chat\live-chat.spec.ts","",""
"","4844","DJCSS-T144: Verify the form successfully accepts exactly 3 uploaded files - Constellium","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Constellium","mct-form\mct-form-submission.spec.ts","",""
"","22470","DJCSS-T175: Verify form submission for RC DJCSS Global Risk Monitor","Regression Test Suite","2026-09-16","passed","2026-09-16","RC Feedback Forms","rc-feedback-forms\rc-feedback-forms.spec.ts","",""
"","48649","DJCSS-T90: Verify updated logo on Factiva Product Update email template","Regression Test Suite","2026-09-16","passed","2026-09-16","Recycle","recycle\recycle.spec.ts","",""
"","19549","DJCSS-T125: Verify unrestricted file upload is rejected on the R&C profile update tab","Regression Test Suite","2026-09-16","passed","2026-09-16","Risk & Compliance Product Update","risk-compliance-product-update\risk-compliance-product-update.spec.ts","",""
"","21410","DJCSS-T105: Verify the FAQ URL redirection on FAQ Menu on the Navigation bar","Smoke Test Suite","2026-09-16","passed","2026-09-16","FAQ Navigation","faq\faq-navigation.spec.ts","",""
"","4757","DJCSS-T118: Verify that the form prevents submission if mandatory fields are empty - Prosegur","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Prosegur","mct-form\mct-form-submission.spec.ts","",""
"","5722","DJCSS-T114: Verify submission with only the mandatory fields filled, leaving all optional fields blank - Analog","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Analog","mct-form\mct-form-submission.spec.ts","",""
"","21923","Verify the Help Request form can be filled and submitted successfully on a mobile viewport","Regression Test Suite","2026-09-16","passed","2026-09-16","Help Request Form","help-request-form\help-request-form.spec.ts","",""
"","18586","DJCSS-T127: Verify unrestricted file upload is rejected on the Support Resource Request form","Regression Test Suite","2026-09-16","passed","2026-09-16","Help Request Form","help-request-form\help-request-form.spec.ts","",""
"","23116","DJCSS-T179: Verify form submission for RC DJCSS Trade Compliance","Regression Test Suite","2026-09-16","passed","2026-09-16","RC Feedback Forms","rc-feedback-forms\rc-feedback-forms.spec.ts","",""
"","6017","DJCSS-T143: Verify submission with only the mandatory fields filled, leaving all optional fields blank - Constellium","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Constellium","mct-form\mct-form-submission.spec.ts","",""
"","4208","DJCSS-T134: Verify the form successfully accepts exactly 3 uploaded files - Otsuka","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Otsuka","mct-form\mct-form-submission.spec.ts","",""
"","8016","DJCSS-T112: Verify that the form submits successfully when all fields (Mandatory + Optional) are populated correctly - Analog","Smoke Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Analog","mct-form\mct-form-submission.spec.ts","",""
"","13493","DJCSS-T96: Verify updated Footer Logo on DJCSS","Regression Test Suite","2026-09-16","passed","2026-09-16","Logo Updates","logo-updates\logo-updates.spec.ts","",""
"","23411","Verify the Administration page is up","Smoke Test Suite","2026-09-16","passed","2026-09-16","Administration Page - availability","djcss-admin-page\djcss-admin-page.spec.ts","",""
"","5983","Verify rapid double-click on Submit does not create a duplicate submission","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Form Validation Edge Cases","mct-form\mct-form-submission.spec.ts","",""
"","5767","DJCSS-T120: Verify the form successfully accepts exactly 3 uploaded files - Prosegur","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Prosegur","mct-form\mct-form-submission.spec.ts","",""
"","4753","DJCSS-T149: Verify the form successfully accepts exactly 3 uploaded files - TRS","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > TRS","mct-form\mct-form-submission.spec.ts","",""
"","10353","DJCSS-T172: Verify form submission for RC DJCSS API Documentation - Risk & Compliance Ad Hoc Search API 2.0","Regression Test Suite","2026-09-16","passed","2026-09-16","RC Feedback Forms","rc-feedback-forms\rc-feedback-forms.spec.ts","",""
"","12753","DJCSS-T167: Verify Advanced Search product filter navigates to filtered results","Smoke Test Suite","2026-09-16","passed","2026-09-16","Home","home\home.spec.ts","",""
"","6418","Verify submission is blocked when Email Address is not a valid format","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Form Validation Edge Cases","mct-form\mct-form-submission.spec.ts","",""
"","29510","DJCSS-T93: Verify IMS Product Update article publishes successfully in Alfresco","Regression Test Suite","2026-09-16","passed","2026-09-16","Recycle","recycle\recycle.spec.ts","",""
"","5421","DJCSS-T147: Verify that the form prevents submission if mandatory fields are empty - TRS","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > TRS","mct-form\mct-form-submission.spec.ts","",""
"","16113","DJCSS-T95: Verify updated Top Left Site Logo on DJCSS","Smoke Test Suite","2026-09-16","passed","2026-09-16","Logo Updates","logo-updates\logo-updates.spec.ts","",""
"","3973","DJCSS-T150: Verify Unrestricted Upload of File for MyCompanyTodayForm - TRS","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > TRS","mct-form\mct-form-submission.spec.ts","",""
"","4403","DJCSS-T135: Verify Unrestricted Upload of File for MyCompanyTodayForm - Otsuka","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Otsuka","mct-form\mct-form-submission.spec.ts","",""
"","8428","DJCSS-T173: Verify form submission for RC DJCSS API Documentation - R&C Screening & Monitoring API","Regression Test Suite","2026-09-16","passed","2026-09-16","RC Feedback Forms","rc-feedback-forms\rc-feedback-forms.spec.ts","",""
"","9321","DJCSS-T176: Verify form submission for RC DJCSS Third Party","Regression Test Suite","2026-09-16","passed","2026-09-16","RC Feedback Forms","rc-feedback-forms\rc-feedback-forms.spec.ts","",""
"","4275","DJCSS-T140: Verify Unrestricted Upload of File for MyCompanyTodayForm - Arconic","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Arconic","mct-form\mct-form-submission.spec.ts","",""
"","4987","DJCSS-T139: Verify the form successfully accepts exactly 3 uploaded files - Arconic","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Arconic","mct-form\mct-form-submission.spec.ts","",""
"","6615","DJCSS-T116: Verify New MCT Article Submission Form - Prosegur","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Prosegur","mct-form\mct-form-submission.spec.ts","",""
"","7883","DJCSS-T141: Verify that the form submits successfully when all fields (Mandatory + Optional) are populated correctly - Constellium","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Constellium","mct-form\mct-form-submission.spec.ts","",""
"","5478","DJCSS-T115: Verify the form successfully accepts exactly 3 uploaded files - Analog","Regression Test Suite","2026-09-16","passed","2026-09-16","MCT Form Submission > Analog","mct-form\mct-form-submission.spec.ts","",""
"","21105","DJCSS-T177: Verify form submission for RC DJCSS RiskJournal","Regression Test Suite","2026-09-16","passed","2026-09-16","RC Feedback Forms","rc-feedback-forms\rc-feedback-forms.spec.ts","",""
